48950000,გემების ადგილმდებარეობის განმსაზღვრელი და საჯარო შეტყობინების სისტემა
48951000,გემების ადგილმდებარეობის განმსაზღვრელი სისტემა
48952000,საჯარო შეტყობინების სისტემა
48960000,დრაივერები და სისტემის პროგრამული პაკეტები
48961000,ეთერნეტის დრაივერები
48962000,გრაფიკული ბარათის დრაივერები
48970000,ტიპოგრაფიის საგამომცემლო პროგრამული პაკეტები
48971000,მისამართების წიგნის შესადგენი პროგრამული პაკეტები
48972000,ეტიკეტების გასაკეთებელი პროგრამული პაკეტები
48980000,პროგრამირების ენები და ინსტრუმენტები
48981000,პროგრამული პაკეტების შედგენა
48982000,კონფიგურაციის მართვის პროგრამული პაკეტები
48983000,პროგრამული პაკეტები პროგრამის შესამუშავებლად
48984000,მომხმარებლის გრაფიკული ინტერფეისის ინსტრუმენტები
48985000,პროგრამირების ენები
48986000,პროგრამების ტესტირების პროგრამული პაკეტები
48987000,პროგრამული პაკეტები გამმართველი პროგრამისთვის
48990000,დინამიკური/ელექტრონული ცხრილებისა და ფუნქციური უზრუნველყოფის გაუმჯობესების პროგრამული პაკეტები
48991000,დინამიკური/ელექტრონული ცხრილების პროგრამული პაკეტები
50000000,შეკეთება და ტექნიკური მომსახურება
50100000,სატრანსპორტო საშუალებებისა და მათთან დაკავშირებული მოწყობილობების შეკეთება ტექნიკური მომსახურება და მასთან დაკავშირებული მომსახურებები
50110000,ავტომობილებისა და მათთან დაკავშირებული მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50111000,ავტოპარკების მართვა რემონტი (შეკეთება) და ტექნიკური მომსახურება
50111100,სატრანსპორტო საშუალებების პარკების მართვა
50111110,სატრანსპორტო საშუალებების პარკების ტექნიკური სამსახური (მომსახურება)
50112000,მანქანების შეკეთება და ტექნიკური მომსახურება
50112100,მანქანის შეკეთება
50112110,სატრანსპორტო საშუალებების კორპუსების შეკეთება
50112111,ზეინკალ-ავტოშემკეთებლის მომსახურება  
50112120,საქარე მინის შეცვლა
50112200,მანქანის ტექნიკური მომსახურება
50112300,მანქანის რეცხვა და მსგავსი მომსახურებები
50113000,ავტობუსების შეკეთება და ტექნიკური მომსახურება
50113100,ავტობუსის შეკეთება
50113200,ავტობუსის ტექნიკური მომსახურება
50114000,სატვირთო მანქანების შეკეთება და ტექნიკური მომსახურება
50114100,სატვირთო მანქანების შეკეთება
50114200,სატვირთო მანქანების ტექნიკური მომსახურება
50115000,მოტოციკლეტების შეკეთება და ტექნიკური მომსახურება
50115100,მოტოციკლეტების შეკეთება
50115200,მოტოციკლეტების ტექნიკური მომსახურება
50116000,სატრანსპორტო საშუალებების სპეციფიკური ნაწილების შეკეთება და ტექნიკური მომსახურება
50116100,ელექტროსისტემის შეკეთება
50116200,სატრანსპორტო საშუალებების მუხრუჭებისა და მუხრუჭის ნაწილების შეკეთება და ტექნიკური მომსახურება
50116300,სიჩქარეთა კოლოფების შეკეთება და ტექნიკური მომსახურება
50116400,გადაცემათა კოლოფების შეკეთება და ტექნიკური მომსახურება
50116500,საბურავების შეკეთება დაყენებისა და ბალანსირების ჩათვლით
50116510,საბურავების აღდგენა
50116600,სტარტერების შეკეთება და ტექნიკური მომსახურება
50117000,სატრანსპორტო საშუალებების გადაკეთება და რესტავრაცია
50117100,ავტოსატრანსპორტო საშუალებების გადაკეთება  
50117200,სასწრაფო დახმარების ავტომობილების გადაკეთება 
50117300,სატრანსპორტო საშუალებების რესტავრაცია
50118000,ავტომობილების სასწრაფო ტექნიკური მომსახურება გზებზე
50118100,მსუბუქი ავტომობილების ავარიული მომსახურება და გადაყვანა
50118110,ავტომობილების ბუქსირით გადაყვანის მომსახურება
50118200,კომერციული სატრანსპორტო საშუალებების ავარიული მომსახურება და გადაყვანა
50118300,ავტობუსების ავარიული მომსახურება და გადაყვანა
50118400,ავტოსატრანსპორტო საშუალებების ავარიული მომსახურება და გადაყვანა
50118500,მოტოციკლეტების ავარიული მომსახურება და გადაყვანა
50190000,სატრანსპორტო საშუალებების განადგურება
50200000,თვითმფრინავების რკინიგზის საგზაო და საზღვაო მოწყობილობების შეკეთება ტექნიკური მომსახურება და მათთან დაკავშირებული მომსახურებები
50210000,თვითმფრინავებისა და სხვა მოწყობილობების შეკეთება ტექნიკური მომსახურება და მათთან დაკავშირებული მომსახურებები
50211000,თვითმფრინავების შეკეთება და ტექნიკური მომსახურება
50211100,თვითმფრინავების ტექნიკური მომსახურება
50211200,თვითმფრინავების შეკეთება
50211210,თვითმფრინავების ძრავების შეკეთება და ტექნიკური მომსახურება
50211211,თვითმფრინავების ძრავების ტექნიკური მომსახურება
50211212,თვითმფრინავების ძრავების შეკეთება
50211300,თვითმფრინავების აღდგენა
50211310,თვითმფრინავის ძრავების აღდგენა
50212000,შვეულმფრენების შეკეთება და ტექნიკური მომსახურება
50220000,სარკინიგზო და სხვა მოწყობილობების შეკეთება ტექნიკური მომსახურება და მათთან დაკავშირებული მომსახურებები
50221000,ლოკომოტივების შეკეთება და ტექნიკური მომსახურება
50221100,ლოკომოტივების სიჩქარეთა კოლოფების შეკეთება და ტექნიკური მომსახურება
50221200,ლოკომოტივების გადაცემათა კოლოფების შეკეთება და ტექნიკური მომსახურება
50221300,ლოკომოტივის ბორბლების შეკეთება და ტექნიკური მომსახურება  
50221400,ლოკომოტივის მუხრუჭებისა და მუხრუჭის ნაწილების შეკეთება და ტექნიკური მომსახურება  
50222000,მოძრავი შემადგენლობის შეკეთება და ტექნიკური მომსახურება
50222100,ამორტიზატორების შეკეთება და ტექნიკური მომსახურება
50223000,ლოკომოტივების აღდგენა
50224000,მოძრავი შემადგენლობის აღდგენა
50224100,მოძრავი შემადგენლობის დასაჯდომების აღდგენა
50224200,სამგზავრო ვაგონების აღდგენა
50225000,რკინიგზის ლიანდაგების ტექნიკური მომსახურება
50229000,მოძრავი შემადგენლობის დემონტაჟი/განადგურება
50230000,საგზაო და სხვა მოწყობილობების შეკეთება ტექნიკური მომსახურება და მათთან დაკავშირებული მომსახურებები
50232000,საზოგადოებრივი ადგილების გასანათებელი მოწყობილობებისა და შუქნიშნების ტექნიკური მომსახურება
50232100,ქუჩის/გარე განათების ტექნიკური მომსახურება
50232110,საზოგადოებრივი ადგილების გასანათებელი მოწყობილობების ექსპლუატაციაში გაშვება
50232200,საგზაო სიგნალიზაციის ტექნიკური მომსახურება
50240000,საზღვაო და სხვა მოწყობილობების შეკეთება ტექნიკური მომსახურება და მათთან დაკავშირებული მომსახურებები
50241000,გემების შეკეთება და ტექნიკური მომსახურება
50241100,ხომალდების შეკეთება
50241200,ბორნების შეკეთება
50242000,გემების რესტავრაცია
50243000,გემების განადგურება
50244000,გემების ან ნავების აღდგენა
50245000,გემების მოდერნიზაცია
50246000,ნავსადგურის მოწყობილობების ტექნიკური მომსახურება
50246100,მშრალი დოკების მომსახურება
50246200,ტივტივების ტექნიკური მომსახურება
50246300,მცურავი ნაგებობების რემონტი (შეკეთება) და ტექნიკური მომსახურება
50246400,მცურავი პლატფორმების შეკეთება და ტექნიკური მომსახურება
50300000,პერსონალური კომპიუტერების საოფისე აპარატურის სატელეკომუნიკაციო და აუდიოვიზუალური მოწყობილობების შეკეთება ტექნიკური მომსახურება და მათთან დაკავშირებული მომსახურებები
50310000,საოფისე აპარატურის ტექნიკური მომსახურება და შეკეთება
50311000,საოფისე სააღრიცხვო მანქანების ტექნიკური მომსახურება და შეკეთება
50311400,კალკულატორებისა და სააღრიცხვო მანქანების ტექნიკური მომსახურება და შეკეთება
50312000,კომპიუტერული მოწყობილობების ტექნიკური მომსახურება და შეკეთება
50312100,უნივერსალური კომპიუტერების/ცენტრალური პროცესორების ტექნიკური მომსახურება და შეკეთება
50312110,უნივერსალური კომპიუტერების/ცენტრალური პროცესორების ტექნიკური მომსახურება
50312120,უნივერსალური კომპიუტერების/ცენტრალური პროცესორების შეკეთება
50312200,მინიკომპიუტერების ტექნიკური მომსახურება და შეკეთება
50312210,მინიკომპიუტერების ტექნიკური მომსახურება
50312220,მინიკომპიუტერების შეკეთება
50312300,მონაცემთა გადამცემი ქსელური მოწყობილობის ტექნიკური მომსახურება და შეკეთება
50312310,მონაცემთა გადამცემი ქსელური მოწყობილობის ტექნიკური მომსახურება
50312320,მონაცემთა გადამცემი ქსელური მოწყობილობის შეკეთება
50312400,მიკროკომპიუტერების ტექნიკური მომსახურება და შეკეთება
50312410,მიკროკომპიუტერების ტექნიკური მომსახურება
50312420,მიკროკომპიუტერების შეკეთება
50312600,საინფორმაციო ტექნოლოგიების მოწყობილობების ტექნიკური მომსახურება და შეკეთება
50312610,საინფორმაციო ტექნოლოგიების მოწყობილობების ტექნიკური მომსახურება
50312620,საინფორმაციო ტექნოლოგიების მოწყობილობების შეკეთება
50313000,რეპროგრაფიული მანქანების ტექნიკური უზრუნველყოფა (მომსახურება) და შეკეთება
50313100,ასლგადამღები მანქანების შეკეთება
50313200,ასლგადამღები მანქანების ტექნიკური მომსახურება  
50314000,ფაქსის მანქანების (აპარატების) ტექნიკური მომსახურება და შეკეთება
50315000,ავტომოპასუხე ტელეფონების შეკეთება და ტექნიკური მომსახურება
50316000,ბილეთის ასაღები მანქანების ტექნიკური მომსახურება და შეკეთება
50317000,ბილეთის შესამოწმებელი აპარატების ტექნიკური მომსახურება და შეკეთება
50320000,პერსონალური კომპიუტერების შეკეთება და ტექნიკური მომსახურება
50321000,პერსონალური კომპიუტერების შეკეთება
50322000,პერსონალური კომპიუტერების ტექნიკური მომსახურება
50323000,კომპიუტერის პერიფერიული მოწყობილობის შეკეთება და ტექნიკური მომსახურება  
50323100,კომპიუტერის პერიფერიული მოწყობილობის ტექნიკური მომსახურება  
50323200,კომპიუტერის პერიფერიული მოწყობილობის შეკეთება
50324000,დამხმარე სერვისები პერსონალური კომპიუტერებისათვის
50324100,სისტემის ტექნიკური მომსახურება
50324200,პროფილაქტიკური ტექნიკური მომსახურება
50330000,სატელეკომუნიკაციო მოწყობილობების ტექნიკური მომსახურება
50331000,სატელეკომუნიკაციო ხაზების შეკეთება და ტექნიკური მომსახურება
50332000,სატელეკომუნიკაციო ინფრასტრუქტურის ტექნიკური მომსახურება
50333000,რადიოსაკომუნიკაციო მოწყობილობების ტექნიკური მომსახურება
50333100,რადიოგადამცემების შეკეთება და ტექნიკური მომსახურება
50333200,რადიოსატელეფონო აპარატურის შეკეთება და ტექნიკური მომსახურება
50334000,სადენიანი სატელეფონო და სატელეგრაფო აპარატურის შეკეთება და ტექნიკური მომსახურება
50334100,სადენიანი სატელეფონო აპარატურის შეკეთება და ტექნიკური მომსახურება
50334110,სატელეფონო ქსელის ტექნიკური მომსახურება
50334120,სატელეფონო კომუტატორების აპარატურის მოდერნიზება
50334130,სატელეფონო კომუტატორების აპარატურის შეკეთება და ტექნიკური მომსახურება
50334140,ტელეფონის აპარატების შეკეთება და ტექნიკური მომსახურება
50334200,სადენიანი ტელეგრაფის აპარატურის შეკეთება და ტექნიკური მომსახურება
50334300,სადენიანი ტელექსის აპარატურის შეკეთება და ტექნიკური მომსახურება
50334400,საკომუნიკაციო სისტემის ტექნიკური მომსახურება
50340000,აუდიოვიზუალური და ოპტიკური აპარატურის შეკეთება და ტექნიკური მომსახურება
50341000,სატელევიზიო აპარატურის შეკეთება და ტექნიკური მომსახურება
50341100,ვიდეოტექსტური აპარატურის შეკეთება და ტექნიკური მომსახურება
50341200,სატელევიზიო გადამცემების შეკეთება და ტექნიკური მომსახურება
50342000,აუდიოაპარატურის შეკეთება და ტექნიკური მომსახურება
50343000,ვიდეოაპარატურის შეკეთება და ტექნიკური მომსახურება
50344000,ოპტიკური აპარატურის შეკეთება და ტექნიკური მომსახურება
50344100,ფოტოაპარატურის შეკეთება და ტექნიკური მომსახურება
50344200,კინოაპარატურის შეკეთება და ტექნიკური მომსახურება
50400000,სამედიცინო და ზუსტი საზომი აპარატურის შეკეთება და ტექნიკური მომსახურება
50410000,საზომი საცდელი და შესამოწმებელი აპარატურის შეკეთება და ტექნიკური მომსახურება  
50411000,საზომი აპარატურის შეკეთება და ტექნიკური მომსახურება
50411100,წყლის მრიცხველების შეკეთება და ტექნიკური მომსახურება
50411200,გაზის მრიცხველების შეკეთება და ტექნიკური მომსახურება
50411300,ელექტროენერგიის მრიცხველების შეკეთება და ტექნიკური მომსახურება
50411400,ტაქომეტრების შეკეთება და ტექნიკური მომსახურება
50411500,სამრეწველო დროის საზომი მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50412000,საცდელი აპარატურის შეკეთება და ტექნიკური მომსახურება
50413000,შესამოწმებელი აპარატურის შეკეთება და ტექნიკური მომსახურება
50413100,გაზის აღმომჩენი მოწყობილობის შეკეთება და ტექნიკური მომსახურება
50413200,ხანძარსაწინააღმდეგო მოწყობილობის შეკეთება და ტექნიკური მომსახურება
50420000,სამედიცინო და ქირურგიული მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50421000,სამედიცინო მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50421100,ინვალიდის სავარძლების შეკეთება და ტექნიკური მომსახურება
50421200,რენტგენის აპარატურის შეკეთება და ტექნიკური მომსახურება
50422000,ქირურგიული მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50430000,ზუსტი საზომი მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50431000,მაჯის საათების შეკეთება და ტექნიკური მომსახურება
50432000,საათების შეკეთება და ტექნიკური მომსახურება
50433000,დაკალიბრების მომსახურება
50500000,ტუმბოების სარქველების ონკანებისა და ლითონის კონტეინერების ასევე მანქანა-დანადგარების შეკეთება და ტექნიკური მომსახურება
50510000,ტუმბოების სარქველების ონკანებისა და ლითონის კონტეინერების შეკეთება და ტექნიკური მომსახურება
50511000,ტუმბოების შეკეთება და ტექნიკური მომსახურება
50511100,სითხის ტუმბოების შეკეთება და ტექნიკური მომსახურება
50511200,გაზის ტუმბოების შეკეთება და ტექნიკური მომსახურება
50512000,სარქველების შეკეთება და ტექნიკური მომსახურება
50513000,ონკანების შეკეთება და ტექნიკური მომსახურება
50514000,ლითონის კონტეინერების შეკეთება და ტექნიკური მომსახურება
50514100,ავზების შეკეთება და ტექნიკური მომსახურება
50514200,რეზერვუარების შეკეთება და ტექნიკური მომსახურება
50514300,შემაერთებელი ქუროების შეკეთება
50530000,მანქანა-დანადგარების შეკეთება და ტექნიკური მომსახურება
50531000,არაელექტრული მანქანა-დანადგარების შეკეთება და ტექნიკური მომსახურება
50531100,ბოილერების შეკეთება და ტექნიკური მომსახურება
50531200,გაზის დანადგარების ტექნიკური მომსახურება
50531300,კომპრესორების შეკეთება და ტექნიკური მომსახურება
50531400,ამწეების შეკეთება და ტექნიკური მომსახურება
50531500,საბურღი კოშკურის შეკეთება და ტექნიკური მომსახურება
50531510,საბურღი კოშკურის დემონტაჟი
50532000,ელექტრონული მანქანა-დანადგარების აპარატურისა და მათთან დაკავშირებული მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50532100,ელექტროძრავების შეკეთება და ტექნიკური მომსახურება
50532200,ტრანსფორმატორების შეკეთება და ტექნიკური მომსახურება
50532300,გენერატორების შეკეთება და ტექნიკური მომსახურება
50532400,ელექტროგამანაწილებელი მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50600000,უსაფრთხოებისა და თავდაცვის მასალების შეკეთება და ტექნიკური მომსახურება
50610000,უსაფრთხოების მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50620000,ცეცხლსასროლი იარაღისა და საბრძოლო მასალების შეკეთება და ტექნიკური მომსახურება
50630000,სამხედრო სატრანსპორტო საშუალებების შეკეთება და ტექნიკური მომსახურება
50640000,საბრძოლო ხომალდების შეკეთება და ტექნიკური მომსახურება
50650000,სამხედრო თვითმფრინავების რაკეტებისა და კოსმოსური ხომალდების შეკეთება და ტექნიკური მომსახურება
50660000,სამხედრო ელექტრონული სისტემების შეკეთება და ტექნიკური მომსახურება
50700000,შენობის მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50710000,შენობის ელექტრო- და მექანიკური მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50711000,შენობის ელექტრომოწყობილობების შეკეთება და ტექნიკური მომსახურება
50712000,შენობის მექანიკური მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50720000,ცენტრალური გათბობის შეკეთება და ტექნიკური მომსახურება
50721000,გათბობის მოწყობილობების ექსპლუატაციაში გაშვება
50730000,გამაგრილებელი ჯგუფების შეკეთება და ტექნიკური მომსახურება
50740000,ესკალატორების შეკეთება და ტექნიკური მომსახურება
50750000,ლიფტების ტექნიკური მომსახურება
50760000,საზოგადოებრივი ტუალეტების შეკეთება და ტექნიკური მომსახურება
50800000,სხვადასხვა სახის სარემონტო (შესაკეთებელი) სამუშაოები და ტექნიკური მომსახურება
50810000,ძვირფასეულობის/სამკაულების შეკეთება
50820000,ტყავის პირადი მოხმარების ნივთების შეკეთება
50821000,ჩექმების შეკეთება
50822000,ფეხსაცმლის შეკეთება
50830000,ტანსაცმლისა და საფეიქრო ნაწარმის შეკეთება
50840000,ცეცხლსასროლი იარაღისა და შეიარაღების სისტემების შეკეთება და ტექნიკური მომსახურება
50841000,ცეცხლსასროლი იარაღის შეკეთება და ტექნიკური მომსახურება
50842000,შეიარაღების სისტემების შეკეთება და ტექნიკური მომსახურება
50850000,ავეჯის შეკეთება და ტექნიკური მომსახურება
50860000,მუსიკალური ინსტრუმენტების შეკეთება და ტექნიკური მომსახურება
50870000,სათამაშო მოედნების მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50880000,სასტუმროებისა და რესტორნების მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50881000,სასტუმროების მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50882000,რესტორნების მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50883000,საზოგადოებრივი კვების საწარმოების მოწყობილობების შეკეთება და ტექნიკური მომსახურება
50884000,ტურისტული მოწყობილობების შეკეთება და ტექნიკური მომსახურება
51000000,დამონტაჟების მომსახურება (პროგრამული უზრუნველყოფის გარდა)
51100000,ელექტრო- და მექანიკური მოწყობილობების მონტაჟი
51110000,ელექტრომოწყობილობების მონტაჟი
51111000,ელექტროძრავების გენერატორებისა და ტრანსფორმატორების მონტაჟი
51111100,ელექტროძრავების მონტაჟი
51111200,გენერატორების მონტაჟი
51111300,ტრანსფორმატორების მონტაჟი
51112000,ელექტროენერგიის გამანაწილებელი და მართვის მოწყობილობების მონტაჟი
51112100,ელექტროენერგიის გამანაწილებელი მოწყობილობების მონტაჟი
51112200,ელექტროენერგიის მართვის მოწყობილობების მონტაჟი
51120000,მექანიკური მოწყობილობების მონტაჟი
51121000,ფიტნესის მოწყობილობების მონტაჟი
51122000,ფლაგშტოკების მონტაჟი
51130000,ორთქლის გენერატორების ტურბინების კომპრესორებისა და სანთურების მონტაჟი
51131000,ორთქლის გენერატორების მონტაჟი
51133000,ტურბინების მონტაჟი
51133100,გაზის ტურბინების მონტაჟი
51134000,კომპრესორების მონტაჟი
51135000,ქურების მონტაჟი
51135100,სანთურების მონტაჟი
51135110,ნაგვის/ნარჩენების ინსინერატორების მონტაჟი
51140000,ძრავების მონტაჟი
51141000,ბენზინის ძრავების მონტაჟი
51142000,დიზელის ძრავების მონტაჟი
51143000,სარკინიგზო ტრანსპორტის ძრავების მონტაჟი
51144000,ავტომობილების ძრავების მონტაჟი
51145000,საზღვაო ხომალდების ძრავების მონტაჟი
51146000,თვითმფინავის ძრავების მონტაჟი
51200000,საზომი შესამოწმებელი საცდელი და სანავიგაციო მოწყობილობების მონტაჟი
51210000,საზომი ხელსაწყოების მონტაჟი
51211000,დროის საზომი მოწყობილობების მონტაჟი
51212000,დროის რეგისტრაციის მოწყობილობების მონტაჟი
51213000,დროის ჩამწერი მოწყობილობების მონტაჟი
51214000,ავტოსადგომის დროის მრიცხველების მონტაჟი
51215000,მეტეოროლოგიური აპარატურის მონტაჟი
51216000,გეოლოგიური მოწყობილობების მონტაჟი
51220000,შესამოწმებელი მოწყობილობების მონტაჟი
51221000,აეროპორტის ავტომატური სარეგისტრაციო მოწყობილობების მონტაჟი
51230000,საცდელი აპარატურის მონტაჟი
51240000,სანავიგაციო მოწყობილობების მონტაჟი
51300000,საკომუნიკაციო მოწყობილობების მონტაჟი
51310000,რადიო- ტელე- და ვიდეოაპარატურის მონტაჟი
51311000,რადიოაპარატურის მონტაჟი
51312000,ტელეაპარატურის მონტაჟი
51313000,ხმის აპარატურის მონტაჟი
51314000,ვიდეოაპარატურის მონტაჟი
51320000,რადიო- და ტელეგადამცემების მონტაჟი
51321000,რადიოგადამცემების მონტაჟი
51322000,ტელეგადამცემების მონტაჟი
51330000,რადიოტელეფონიის აპარატურის მონტაჟი
51340000,სტაციონარული სატელეფონო ხაზის მონტაჟი
51350000,სტაციონარული სატელეგრაფო ხაზის მონტაჟი
51400000,სამედიცინო და ქირურგიული მოწყობილობების მონტაჟი
51410000,სამედიცინო მოწყობილობების მონტაჟი
51411000,გამოსახულების შემქმნელი მოწყობილობების მონტაჟი
